id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result
559011,F,West Midlands Region,Lower Than A Level,60,40-50%,154.0,66.66666666666667,Low,Medium,Very High Risk,0,1,Withdrawn
559031,F,Scotland,Lower Than A Level,60,40-50%,555.0,78.9,Medium,High,High Risk,1,0,Pass
559173,F,North Region,A Level or Equivalent,60,0-10%,96.0,75.0,Low,High,Very High Risk,0,0,Fail
559180,F,London Region,A Level or Equivalent,60,60-70%,628.0,88.0,Medium,High,High Risk,1,0,Pass
559227,F,West Midlands Region,Lower Than A Level,60,40-50%,5.0,,Low,,Very High Risk,0,1,Withdrawn
559253,F,Scotland,Lower Than A Level,60,60-70%,1495.0,86.8,Medium,High,Low Risk,1,0,Pass
559291,F,West Midlands Region,A Level or Equivalent,60,40-50%,,,,,,0,1,Withdrawn
559350,F,South East Region,Lower Than A Level,60,60-70%,727.0,62.54545454545455,Medium,Medium,High Risk,1,0,Pass
559389,F,South Region,Lower Than A Level,60,80-90%,860.0,77.36363636363636,Medium,High,High Risk,1,0,Pass
559425,F,South East Region,Lower Than A Level,60,40-50%,302.0,86.66666666666667,Low,High,Very High Risk,0,1,Withdrawn
559452,M,South Region,HE Qualification,120,80-90%,370.0,93.4,Low,High,High Risk,1,0,Distinction
559458,F,South Region,A Level or Equivalent,120,70-80%,990.0,84.81818181818181,Medium,High,Low Risk,1,0,Pass
559475,F,South East Region,A Level or Equivalent,120,80-90%,797.0,93.63636363636364,Medium,High,High Risk,1,0,Pass
559495,F,North Region,A Level or Equivalent,60,80-90%,10794.0,91.9090909090909,High,High,Safe,1,0,Distinction
559595,F,Wales,A Level or Equivalent,60,80-90%,498.0,82.63636363636364,Medium,High,High Risk,1,0,Pass
559603,F,East Midlands Region,A Level or Equivalent,60,40-50%,1736.0,80.2,High,High,Low Risk,1,0,Pass
559606,F,East Midlands Region,HE Qualification,60,80-90%,3382.0,87.55555555555556,High,High,Safe,1,0,Pass
559608,F,East Midlands Region,HE Qualification,60,30-40%,640.0,75.18181818181819,Medium,High,High Risk,1,0,Pass
559610,F,East Midlands Region,A Level or Equivalent,60,50-60%,205.0,57.0,Low,Medium,Very High Risk,0,0,Fail
559611,F,East Anglian Region,A Level or Equivalent,60,40-50%,919.0,86.45454545454545,Medium,High,Low Risk,1,0,Pass
559651,F,East Midlands Region,A Level or Equivalent,60,10-20,226.0,80.45454545454545,Low,High,Very High Risk,1,0,Pass
559697,F,South West Region,A Level or Equivalent,60,30-40%,210.0,67.33333333333333,Low,Medium,Very High Risk,0,1,Withdrawn
559744,F,South Region,Post Graduate Qualification,60,90-100%,675.0,79.63636363636364,Medium,High,High Risk,1,0,Pass
559808,F,Scotland,Lower Than A Level,60,40-50%,54.0,68.0,Low,Medium,Very High Risk,0,0,Fail
559989,F,Wales,A Level or Equivalent,60,40-50%,206.0,44.0,Low,Low,Very High Risk,0,0,Fail
560005,F,London Region,A Level or Equivalent,60,20-30%,144.0,55.0,Low,Medium,Very High Risk,0,1,Withdrawn
560012,F,East Midlands Region,Lower Than A Level,120,0-10%,113.0,72.66666666666667,Low,High,Very High Risk,0,0,Fail
560075,F,South Region,A Level or Equivalent,120,40-50%,529.0,69.5,Medium,Medium,High Risk,1,0,Pass
560102,F,East Anglian Region,Lower Than A Level,60,70-80%,,,,,,0,1,Withdrawn
560117,M,West Midlands Region,Lower Than A Level,60,40-50%,225.0,50.833333333333336,Low,Medium,Very High Risk,0,1,Withdrawn
560160,F,Scotland,Lower Than A Level,60,20-30%,28.0,,Low,,Very High Risk,0,0,Fail
560161,F,South West Region,Lower Than A Level,60,50-60%,,,,,,0,1,Withdrawn
560170,F,East Midlands Region,HE Qualification,60,20-30%,735.0,73.11111111111111,Medium,High,High Risk,1,0,Pass
560185,F,South East Region,A Level or Equivalent,60,40-50%,262.0,,Low,,Very High Risk,0,1,Withdrawn
560208,M,East Anglian Region,Lower Than A Level,60,40-50%,531.0,77.75,Medium,High,High Risk,0,0,Fail
560319,F,East Anglian Region,Lower Than A Level,60,60-70%,1846.0,82.81818181818181,High,High,Low Risk,1,0,Pass
560335,F,Scotland,Lower Than A Level,60,90-100%,1317.0,80.33333333333333,Medium,High,Low Risk,0,1,Withdrawn
560455,F,North Region,A Level or Equivalent,120,0-10%,471.0,73.9090909090909,Low,High,High Risk,1,0,Pass
560458,F,South East Region,A Level or Equivalent,120,90-100%,713.0,79.71428571428571,Medium,High,High Risk,0,1,Withdrawn
560468,F,South East Region,A Level or Equivalent,60,70-80%,855.0,68.7,Medium,Medium,High Risk,1,0,Pass
560891,F,South West Region,Lower Than A Level,60,20-30%,110.0,63.0,Low,Medium,Very High Risk,0,0,Fail
560968,F,Wales,HE Qualification,120,50-60%,1193.0,92.72727272727273,Medium,High,Low Risk,1,0,Distinction
560970,M,Wales,HE Qualification,120,60-70%,611.0,84.7,Medium,High,High Risk,1,0,Pass
561138,F,West Midlands Region,A Level or Equivalent,60,70-80%,720.0,85.9090909090909,Medium,High,High Risk,1,0,Pass
561161,F,South East Region,HE Qualification,120,60-70%,811.0,94.0,Medium,High,High Risk,1,0,Distinction
561164,M,North Region,A Level or Equivalent,120,10-20,2424.0,87.63636363636364,High,High,Safe,1,0,Distinction
561166,F,South East Region,A Level or Equivalent,120,30-40%,1113.0,86.36363636363636,Medium,High,Low Risk,1,0,Distinction
561167,F,South East Region,HE Qualification,120,80-90%,1412.0,75.72727272727273,Medium,High,Low Risk,1,0,Pass
561343,M,Wales,A Level or Equivalent,60,70-80%,607.0,73.81818181818181,Medium,High,High Risk,1,0,Pass
561366,F,South Region,Lower Than A Level,60,30-40%,396.0,79.0,Low,High,High Risk,0,1,Withdrawn
561437,F,South West Region,A Level or Equivalent,120,50-60%,426.0,92.63636363636364,Low,High,High Risk,1,0,Pass
561444,F,South West Region,Lower Than A Level,120,0-10%,1240.0,87.0909090909091,Medium,High,Low Risk,1,0,Pass
561445,F,South West Region,A Level or Equivalent,120,50-60%,1337.0,95.81818181818181,Medium,High,Low Risk,1,0,Pass
561448,F,South West Region,A Level or Equivalent,120,20-30%,381.0,87.54545454545455,Low,High,High Risk,1,0,Pass
561452,F,South West Region,A Level or Equivalent,120,70-80%,1641.0,89.0,High,High,Low Risk,1,0,Distinction
561455,F,South West Region,A Level or Equivalent,120,20-30%,854.0,82.44444444444444,Medium,High,High Risk,1,0,Pass
561458,F,South West Region,HE Qualification,120,70-80%,592.0,84.9090909090909,Medium,High,High Risk,1,0,Pass
561459,F,South West Region,A Level or Equivalent,120,20-30%,760.0,91.8,Medium,High,High Risk,1,0,Distinction
561461,F,South West Region,Lower Than A Level,120,,746.0,80.72727272727273,Medium,High,High Risk,1,0,Pass
561711,M,Wales,A Level or Equivalent,60,50-60%,626.0,64.28571428571429,Medium,Medium,High Risk,0,0,Fail
561713,M,Wales,Lower Than A Level,60,90-100%,806.0,63.09090909090909,Medium,Medium,High Risk,1,0,Pass
561715,M,Wales,Lower Than A Level,60,80-90%,430.0,61.2,Low,Medium,High Risk,0,0,Fail
561716,F,Wales,Lower Than A Level,60,80-90%,893.0,66.2,Medium,Medium,High Risk,1,0,Pass
561718,M,Wales,Lower Than A Level,60,80-90%,66.0,65.0,Low,Medium,Very High Risk,0,0,Fail
562146,F,West Midlands Region,A Level or Equivalent,120,70-80%,,,,,,0,1,Withdrawn
562465,F,West Midlands Region,Lower Than A Level,120,0-10%,681.0,85.8,Medium,High,High Risk,1,0,Pass
562483,M,Wales,A Level or Equivalent,60,40-50%,,,,,,0,0,Fail
562489,F,North Western Region,HE Qualification,60,10-20,1476.0,87.45454545454545,Medium,High,Low Risk,1,0,Distinction
562494,M,Wales,Lower Than A Level,60,70-80%,67.0,,Low,,Very High Risk,0,1,Withdrawn
562495,M,Wales,A Level or Equivalent,120,20-30%,648.0,82.27272727272727,Medium,High,High Risk,0,0,Fail
563157,F,London Region,A Level or Equivalent,60,30-40%,58.0,42.0,Low,Low,Very High Risk,0,1,Withdrawn
563330,M,London Region,A Level or Equivalent,60,40-50%,713.0,95.6,Medium,High,High Risk,1,0,Pass
563363,F,London Region,A Level or Equivalent,120,60-70%,308.0,54.5,Low,Medium,Very High Risk,1,0,Pass
563874,F,East Midlands Region,A Level or Equivalent,120,0-10%,2980.0,93.18181818181819,High,High,Safe,1,0,Distinction
563877,F,East Midlands Region,A Level or Equivalent,60,20-30%,1150.0,85.5,Medium,High,Low Risk,1,0,Pass
563878,F,East Midlands Region,HE Qualification,120,50-60%,2591.0,79.18181818181819,High,High,Safe,1,0,Pass
563879,F,East Midlands Region,A Level or Equivalent,120,40-50%,413.0,67.8,Low,Medium,High Risk,1,0,Pass
565870,F,North Western Region,HE Qualification,60,30-40%,674.0,78.54545454545455,Medium,High,High Risk,0,0,Fail
630346,F,East Anglian Region,A Level or Equivalent,60,60-70%,,,,,,0,0,Fail
1008675,F,East Anglian Region,Lower Than A Level,60,90-100%,1913.0,76.9090909090909,High,High,Low Risk,1,0,Pass
1098728,F,South Region,Lower Than A Level,120,50-60%,391.0,71.66666666666667,Low,High,High Risk,0,0,Fail
1413989,F,Scotland,HE Qualification,60,80-90%,236.0,79.0,Low,High,Very High Risk,0,1,Withdrawn
1436591,M,Scotland,A Level or Equivalent,60,10-20,1519.0,97.45454545454545,Medium,High,Low Risk,1,0,Distinction
1480800,F,East Anglian Region,Lower Than A Level,60,70-80%,535.0,82.9090909090909,Medium,High,High Risk,1,0,Pass
1493476,M,Wales,HE Qualification,60,70-80%,344.0,77.88888888888889,Low,High,High Risk,1,0,Pass
1521540,F,South Region,A Level or Equivalent,60,90-100%,4716.0,91.0,High,High,Safe,1,0,Distinction
1536591,F,London Region,Lower Than A Level,60,10-20,1153.0,67.72727272727273,Medium,Medium,Low Risk,0,1,Withdrawn
1574398,F,Scotland,A Level or Equivalent,90,30-40%,10002.0,90.81818181818181,High,High,Safe,1,0,Distinction
1659662,F,London Region,A Level or Equivalent,60,90-100%,1538.0,85.81818181818181,Medium,High,Low Risk,1,0,Pass
1678401,F,East Midlands Region,Lower Than A Level,180,60-70%,1040.0,69.2,Medium,Medium,Low Risk,1,0,Pass
1721462,F,East Anglian Region,Lower Than A Level,60,80-90%,588.0,74.6,Medium,High,High Risk,1,0,Pass
1728437,F,West Midlands Region,A Level or Equivalent,120,80-90%,515.0,79.45454545454545,Medium,High,High Risk,1,0,Pass
1730702,F,North Western Region,Lower Than A Level,60,70-80%,672.0,62.0,Medium,Medium,High Risk,0,1,Withdrawn
1747892,F,Ireland,Lower Than A Level,210,50-60%,2233.0,82.27272727272727,High,High,Safe,1,0,Distinction
1753965,M,South East Region,A Level or Equivalent,60,0-10%,3377.0,79.72727272727273,High,High,Safe,1,0,Pass
1770733,F,Wales,HE Qualification,120,50-60%,740.0,77.63636363636364,Medium,High,High Risk,1,0,Pass
1771053,F,West Midlands Region,Lower Than A Level,60,80-90%,500.0,60.0,Medium,Medium,High Risk,0,1,Withdrawn
1776925,M,Yorkshire Region,HE Qualification,120,60-70%,153.0,77.14285714285714,Low,High,Very High Risk,0,0,Fail
1789199,F,Yorkshire Region,Lower Than A Level,120,40-50%,1254.0,72.36363636363636,Medium,High,Low Risk,1,0,Pass
1797614,M,South Region,HE Qualification,120,20-30%,653.0,94.0,Medium,High,High Risk,1,0,Distinction
1847146,F,London Region,Lower Than A Level,120,10-20,973.0,73.18181818181819,Medium,High,Low Risk,1,0,Pass
1858523,F,South East Region,A Level or Equivalent,60,0-10%,314.0,59.888888888888886,Low,Medium,Very High Risk,0,1,Withdrawn
1903527,F,East Anglian Region,Lower Than A Level,120,90-100%,1758.0,88.27272727272727,High,High,Low Risk,1,0,Distinction
1904710,F,Yorkshire Region,Lower Than A Level,60,30-40%,406.0,73.0,Low,High,High Risk,0,1,Withdrawn
1912438,F,South West Region,Lower Than A Level,60,30-40%,1477.0,96.0,Medium,High,Low Risk,1,0,Pass
1923618,F,South East Region,HE Qualification,60,50-60%,4977.0,88.9090909090909,High,High,Safe,1,0,Distinction
1930254,F,London Region,A Level or Equivalent,60,50-60%,49.0,,Low,,Very High Risk,0,0,Fail
1930367,F,East Midlands Region,A Level or Equivalent,90,90-100%,532.0,86.5,Medium,High,High Risk,1,0,Distinction
1937864,F,Scotland,A Level or Equivalent,120,50-60%,98.0,79.63636363636364,Low,High,Very High Risk,1,0,Pass
1971393,F,West Midlands Region,Lower Than A Level,60,30-40%,1129.0,83.27272727272727,Medium,High,Low Risk,1,0,Pass
1993672,F,West Midlands Region,Lower Than A Level,60,0-10%,1503.0,48.8,Medium,Low,Low Risk,0,1,Withdrawn
1996746,F,North Western Region,Lower Than A Level,120,60-70%,,,,,,0,1,Withdrawn
1997796,F,North Region,A Level or Equivalent,60,,518.0,88.0,Medium,High,High Risk,1,0,Distinction
2019837,F,North Western Region,A Level or Equivalent,60,20-30%,431.0,87.0,Low,High,High Risk,0,1,Withdrawn
2023366,F,South East Region,Lower Than A Level,120,60-70%,1529.0,94.0,Medium,High,Low Risk,1,0,Pass
2034350,M,Yorkshire Region,A Level or Equivalent,150,70-80%,3405.0,87.0,High,High,Safe,0,1,Withdrawn
2035022,F,London Region,Lower Than A Level,120,10-20,112.0,92.0,Low,High,Very High Risk,1,0,Pass
2076177,F,London Region,HE Qualification,60,30-40%,68.0,,Low,,Very High Risk,0,1,Withdrawn
2092834,F,South Region,A Level or Equivalent,90,60-70%,5456.0,78.5,High,High,Safe,1,0,Pass
2097916,F,Yorkshire Region,A Level or Equivalent,60,20-30%,5460.0,98.72727272727273,High,High,Safe,1,0,Distinction
2132811,F,West Midlands Region,Lower Than A Level,60,10-20,1034.0,78.1,Medium,High,Low Risk,1,0,Pass
2173572,F,North Western Region,Lower Than A Level,90,20-30%,530.0,85.77777777777777,Medium,High,High Risk,1,0,Pass
2205383,F,North Western Region,A Level or Equivalent,90,40-50%,3502.0,82.81818181818181,High,High,Safe,0,0,Fail
2210318,M,Wales,A Level or Equivalent,60,50-60%,107.0,86.0,Low,High,Very High Risk,1,0,Distinction
2216178,F,East Anglian Region,HE Qualification,60,70-80%,1.0,,Low,,Very High Risk,0,0,Fail
2231614,F,South Region,A Level or Equivalent,120,90-100%,1502.0,82.4,Medium,High,Low Risk,1,0,Distinction
2236738,M,Scotland,HE Qualification,120,30-40%,1093.0,92.36363636363636,Medium,High,Low Risk,1,0,Distinction
2243551,F,East Anglian Region,Lower Than A Level,120,60-70%,119.0,36.1,Low,Low,Very High Risk,0,0,Fail
2244724,F,East Anglian Region,A Level or Equivalent,60,70-80%,286.0,78.6,Low,High,Very High Risk,0,0,Fail
2249372,F,South Region,A Level or Equivalent,120,50-60%,4180.0,70.0,High,Medium,Safe,1,0,Pass
2254619,F,East Anglian Region,A Level or Equivalent,60,80-90%,1660.0,79.9090909090909,High,High,Low Risk,1,0,Pass
2265234,F,South West Region,Lower Than A Level,120,50-60%,83.0,,Low,,Very High Risk,0,1,Withdrawn
2269480,F,East Anglian Region,A Level or Equivalent,60,50-60%,610.0,94.0909090909091,Medium,High,High Risk,1,0,Distinction
2273828,F,North Western Region,A Level or Equivalent,60,10-20,2122.0,96.54545454545455,High,High,Low Risk,0,1,Withdrawn
2279538,F,South West Region,A Level or Equivalent,60,50-60%,56.0,52.0,Low,Medium,Very High Risk,0,0,Fail
2280038,M,Yorkshire Region,Lower Than A Level,60,50-60%,78.0,84.0,Low,High,Very High Risk,0,0,Fail
2287671,F,North Western Region,A Level or Equivalent,120,10-20,,,,,,0,1,Withdrawn
2288607,F,South East Region,Lower Than A Level,120,50-60%,1341.0,76.45454545454545,Medium,High,Low Risk,1,0,Distinction
2290090,F,South East Region,Lower Than A Level,60,30-40%,544.0,86.7,Medium,High,High Risk,1,0,Pass
2291598,F,South Region,A Level or Equivalent,90,80-90%,1882.0,82.0909090909091,High,High,Low Risk,1,0,Pass
2293443,F,South East Region,Lower Than A Level,120,30-40%,2316.0,79.18181818181819,High,High,Safe,1,0,Distinction
2296749,F,West Midlands Region,Lower Than A Level,60,60-70%,319.0,70.63636363636364,Low,High,Very High Risk,1,0,Pass
2300911,F,South West Region,Lower Than A Level,60,70-80%,432.0,83.33333333333333,Low,High,High Risk,0,1,Withdrawn
2301111,F,Scotland,HE Qualification,60,10-20,60.0,91.0,Low,High,Very High Risk,0,1,Withdrawn
2302925,F,East Anglian Region,A Level or Equivalent,60,70-80%,3679.0,84.4,High,High,Safe,0,1,Withdrawn
2303034,F,South West Region,A Level or Equivalent,60,20-30%,481.0,,Low,,High Risk,0,0,Fail
2303848,M,Ireland,Lower Than A Level,60,30-40%,55.0,,Low,,Very High Risk,0,1,Withdrawn
2308528,M,Scotland,A Level or Equivalent,60,10-20,874.0,85.44444444444444,Medium,High,High Risk,1,0,Pass
2322046,F,South Region,HE Qualification,60,90-100%,245.0,65.0,Low,Medium,Very High Risk,0,1,Withdrawn
2322342,F,South West Region,HE Qualification,120,30-40%,1143.0,86.2,Medium,High,Low Risk,1,0,Distinction
2327072,F,Wales,HE Qualification,120,50-60%,477.0,88.1,Low,High,High Risk,1,0,Pass
2336550,F,West Midlands Region,HE Qualification,120,0-10%,465.0,68.6,Low,Medium,High Risk,1,0,Pass
2340190,F,Yorkshire Region,Lower Than A Level,120,20-30%,5.0,,Low,,Very High Risk,0,0,Fail
2366070,F,South East Region,HE Qualification,240,30-40%,354.0,75.33333333333333,Low,High,High Risk,0,1,Withdrawn
2375144,F,East Anglian Region,Lower Than A Level,90,40-50%,2108.0,87.33333333333333,High,High,Low Risk,0,1,Withdrawn
2376628,F,West Midlands Region,A Level or Equivalent,120,30-40%,313.0,76.36363636363636,Low,High,Very High Risk,1,0,Pass
2377567,F,South West Region,HE Qualification,60,50-60%,1352.0,83.72727272727273,Medium,High,Low Risk,1,0,Distinction
2380539,F,East Midlands Region,No Formal quals,60,0-10%,1031.0,82.1,Medium,High,Low Risk,1,0,Pass
2384819,F,Scotland,HE Qualification,120,0-10%,354.0,85.1,Low,High,High Risk,1,0,Distinction
2394212,F,Ireland,HE Qualification,90,,,,,,,0,1,Withdrawn
2395222,F,Wales,HE Qualification,60,0-10%,207.0,86.0,Low,High,Very High Risk,0,0,Fail
2399361,F,Scotland,A Level or Equivalent,120,20-30%,,,,,,0,1,Withdrawn
2415962,M,Scotland,A Level or Equivalent,120,0-10%,79.0,,Low,,Very High Risk,0,1,Withdrawn
2418877,F,Ireland,Lower Than A Level,60,0-10%,596.0,84.33333333333333,Medium,High,High Risk,0,1,Withdrawn
2422639,F,North Region,Lower Than A Level,120,60-70%,26.0,,Low,,Very High Risk,0,1,Withdrawn
2423078,M,London Region,A Level or Equivalent,180,0-10%,17.0,70.0,Low,Medium,Very High Risk,0,1,Withdrawn
2425333,F,Scotland,A Level or Equivalent,60,0-10%,,,,,,0,0,Fail
2425726,F,East Anglian Region,Lower Than A Level,60,20-30%,659.0,81.0,Medium,High,High Risk,0,1,Withdrawn
2439201,F,North Region,Lower Than A Level,60,20-30%,762.0,78.8,Medium,High,High Risk,1,0,Pass
2442685,M,East Anglian Region,Lower Than A Level,120,40-50%,81.0,70.0,Low,Medium,Very High Risk,1,0,Pass
2444088,F,South West Region,Lower Than A Level,60,80-90%,1620.0,91.0,High,High,Low Risk,1,0,Distinction
2444102,F,South East Region,HE Qualification,60,80-90%,,,,,,0,1,Withdrawn
2444703,F,West Midlands Region,Lower Than A Level,120,0-10%,226.0,80.0,Low,High,Very High Risk,0,0,Fail
2445088,M,London Region,Lower Than A Level,60,40-50%,226.0,87.8,Low,High,Very High Risk,0,1,Withdrawn
2445949,M,East Anglian Region,Lower Than A Level,60,0-10%,20.0,63.0,Low,Medium,Very High Risk,0,0,Fail
2446144,F,South West Region,A Level or Equivalent,60,60-70%,584.0,88.9,Medium,High,High Risk,1,0,Pass
2458984,F,East Midlands Region,A Level or Equivalent,60,40-50%,133.0,73.625,Low,High,Very High Risk,1,0,Pass
2464963,F,Yorkshire Region,A Level or Equivalent,60,80-90%,656.0,77.6,Medium,High,High Risk,1,0,Pass
2466123,F,North Western Region,Lower Than A Level,60,30-40%,4.0,63.0,Low,Medium,Very High Risk,0,1,Withdrawn
2470672,F,West Midlands Region,A Level or Equivalent,60,30-40%,1120.0,82.7,Medium,High,Low Risk,0,0,Fail
2474493,F,South East Region,A Level or Equivalent,120,50-60%,249.0,80.375,Low,High,Very High Risk,1,0,Pass
2475034,F,Ireland,Lower Than A Level,60,90-100%,,,,,,0,1,Withdrawn
2475780,F,Scotland,Lower Than A Level,120,90-100%,221.0,70.18181818181819,Low,High,Very High Risk,1,0,Pass
2476649,F,South East Region,Lower Than A Level,60,80-90%,647.0,87.7,Medium,High,High Risk,1,0,Pass
2480865,F,South Region,A Level or Equivalent,120,90-100%,,,,,,0,1,Withdrawn
2481224,M,London Region,Lower Than A Level,120,10-20,1893.0,83.54545454545455,High,High,Low Risk,1,0,Pass
2481765,F,South East Region,A Level or Equivalent,60,90-100%,737.0,86.9,Medium,High,High Risk,1,0,Pass
2483179,F,Wales,Lower Than A Level,60,40-50%,3793.0,89.0,High,High,Safe,1,0,Distinction
2483568,F,South East Region,A Level or Equivalent,120,50-60%,1881.0,78.8,High,High,Low Risk,1,0,Pass
2487541,F,London Region,HE Qualification,60,50-60%,1914.0,91.9090909090909,High,High,Low Risk,1,0,Distinction
2498182,M,East Midlands Region,A Level or Equivalent,60,0-10%,,,,,,0,0,Fail
2498299,F,Wales,A Level or Equivalent,120,30-40%,1669.0,87.72727272727273,High,High,Low Risk,1,0,Distinction
